pwsId,longitude,latitude,countryCode,country,locId,address,city
IBAION3,-8.851,42.12,ES,Spain,ESPO0069:1:ES,"Baiona, Pontevedra, Spain",Baiona
KCABAKER180,-119.019,35.374,US,United States,USCA0062:1:US,"Bakersfield, California, United States",Bakersfield
KVTBAKER2,-72.802,44.782,US,United States,USVT0007:1:US,"Bakersfield, Vermont, United States",Bakersfield
KARGEPP1,-92.143,36.523,US,United States,USMO0044:1:US,"Bakersfield, Missouri, United States",Bakersfield
KCABAKER40,-118.942,35.39,US,United States,USCA0328:1:US,"Bakersfield Country Club, California, United States",Bakersfield
KCABAKER214,-118.977,35.387,US,United States,USCA0062:1:US,"East Bakersfield, California, United States",Bakersfield
KMDBALTI148,-76.611,39.291,US,United States,USMD0018:1:US,"Baltimore, Maryland, United States",Baltimore
KMDBALTI399,-76.637,39.233,US,United States,USMD0553:1:US,"Baltimore Highlands, Maryland, United States",Baltimore
KOHBALTI4,-82.601,39.845,US,United States,USOH0049:1:US,"Baltimore, Ohio, United States",Baltimore
KVTCHEST15,-72.573,43.36,US,United States,USVT0045:1:US,"Baltimore, Vermont, United States",Baltimore
IHILLSBO3,-64.809,45.887,CA,Canada,CAXX9049:1:CA,"Baltimore, New Brunswick, Canada",Baltimore
IALNWI4,-78.147,44.018,CA,Canada,CAON0352:1:CA,"Baltimore, Ontario, Canada",Baltimore
INAKANDI2,-3.327,10.924,BF,Burkina Faso,BFXX0237:1:BF,"Bamako, Bougouriba, Burkina Faso",Bamako
ISAMOGAN2,-4.45,10.555,BF,Burkina Faso,BFXX1505:1:BF,"Bamako, Comoé, Burkina Faso",Bamako
ILAB1,-14.085,12.871,SN,Senegal,SNXX1774:1:SN,"Bamako, Kolda, Senegal",Bamako
IBAKAU2,-16.461,13.772,SN,Senegal,SNXX1697:1:SN,"Bamako, Fatick, Senegal",Bamako
IBAMAKO5,-8.005,12.644,ML,Mali,MLXX0327:1:ML,"Bamako Coura, Bamako, Mali",Bamako
IBANDA22,95.319,5.553,ID,Indonesia,IDXX4754:1:ID,"Banda Aceh, Aceh, Indonesia",Banda Aceh
IBANDA5,114.942,4.89,BN,Brunei,BNXX0086:1:BN,"Bandar Seri Begawan, Brunei-Muara, Brunei",Bandar Seri Begawan
IBANDO10,5.752,43.136,FR,France,FRXX5732:1:FR,"Bandol, Var, France",Bandol
IBANFF28,-115.568,51.178,CA,Canada,CAXX0023:1:CA,"Banff, Alberta, Canada",Banff
IBANFF11,-2.523,57.665,GB,United Kingdom,GBXX0834:1:GB,"Banff, Aberdeenshire, Scotland, United Kingdom",Banff
IKARNATA40,77.591,12.979,IN,India,INKA0906:1:IN,"Bangalore, Karnataka, India",Bangalore
IBANGALO9,77.674,12.998,IN,India,INKA0544:1:IN,"Bangalore Corporation Industrial Estate, Mahadevapura, Bangalore, Bangalore Urban, Karnataka, India",Bangalore
IBANGKOK209,100.476,13.764,TH,Thailand,THKT0226:1:TH,"Bangkok Noi, Bangkok, Thailand",Bangkok
IBANGK60,100.478,13.736,TH,Thailand,THKT0227:1:TH,"Bangkok Yai, Bangkok, Thailand",Bangkok
IBANGKOK26,100.52,13.778,TH,Thailand,THKT0236:1:TH,"Dusit, Bangkok, Thailand",Bangkok
KMEBANGO10,-68.778,44.801,US,United States,USME0017:1:US,"Bangor, Maine, United States",Bangor
IBANGO3,-5.667,54.664,GB,United Kingdom,GBXX2024:1:GB,"Bangor, North Down, Northern Ireland, United Kingdom",Bangor
IBANGO31,-4.127,53.228,GB,United Kingdom,GBWL1158:1:GB,"Bangor, Gwynedd, Wales, United Kingdom",Bangor
KPABANGO45,-75.207,40.866,US,United States,USPA0549:1:US,"Bangor, Pennsylvania, United States",Bangor
IBANGOR19,-5.663,54.655,GB,United Kingdom,GBXX2024:1:GB,"Bangor Castle, North Down, Northern Ireland, United Kingdom",Bangor
KMIBANGO3,-86.113,42.313,US,United States,USMI0051:1:US,"Bangor, Michigan, United States",Bangor
KWIBANGO12,-90.99,43.893,US,United States,USWI0044:1:US,"Bangor, Wisconsin, United States",Bangor
IPASUQUI2,120.766,18.537,PH,Philippines,PHIN0002:1:PH,"Bangui, Ilocos Norte, Philippines",Bangui
KMEBARHA42,-68.204,44.388,US,United States,USME0018:1:US,"Bar Harbor, Maine, United States",Bar Harbor
IBARCE215,2.177,41.383,ES,Spain,ESXX0447:1:ES,"Barcelona, Barcelona, Spain",Barcelona
ILEGAZPI4,124.142,12.868,PH,Philippines,PHSS0202:1:PH,"Barcelona, Sorsogon, Philippines",Barcelona
IBARCE281,2.152,41.411,ES,Spain,ESXX5900:1:ES,"Gràcia, Barcelona, Barcelona, Spain",Barcelona
IBARI61,16.862,41.126,IT,Italy,ITXX0003:1:IT,"Bari, Bari, Italy",Bari
IBARLE6,16.287,41.321,IT,Italy,ITXX0004:1:IT,"Barletta, Barletta-Andria-Trani, Italy",Barletta
KNJBARNE45,-74.106,39.758,US,United States,USNJ0025:1:US,"Barnegat Light, New Jersey, United States",Barnegat Light
IBARRI60,-79.69,44.389,CA,Canada,CAXX0025:1:CA,"Barrie, Ontario, Canada",Barrie
KCABARST18,-117.017,34.896,US,United States,USCA0069:1:US,"Barstow, California, United States",Barstow
KTXPECOS12,-103.395,31.461,US,United States,USTX0080:1:US,"Barstow, Texas, United States",Barstow
KILEASTM12,-90.357,41.518,US,United States,USIL0072:1:US,"Barstow, Illinois, United States",Barstow
KCABARST7,-117.056,34.87,US,United States,USCA0069:1:US,"Barstow Heights, Barstow, California, United States",Barstow
IBASELST4,7.588,47.558,CH,Switzerland,CHXX7290:1:CH,"Basel, Basel-Stadt, Switzerland",Basel
IEASTERN35,125.069,11.28,PH,Philippines,PHXX0208:1:PH,"Basey, Samar, Philippines",Basey
IBASSE6,-62.722,17.296,KN,Saint Kitts and Nevis,KNXX0088:1:KN,"Basseterre, Saint George Basseterre, Saint Kitts and Nevis",Basseterre
ITROIS46,-61.733,16.0,GP,Guadeloupe,GPXX0006:1:GP,"Basse-Terre, Guadeloupe",Basse-Terre
IBASTIA1,9.451,42.701,FR,France,FRXX0130:1:FR,"Bastia, Haute-Corse, France",Bastia
ISINGA132,104.038,1.106,ID,Indonesia,IDKR0017:1:ID,"Batam, Riau Islands, Indonesia",Batam
ISINGA132,104.05,1.121,ID,Indonesia,IDKR0017:1:ID,"Batam Kota, Batam, Riau Islands, Indonesia",Batam
IBATH29,-2.36,51.381,GB,United Kingdom,GBXX0637:1:GB,"Bath, Bath and North East Somerset, England, United Kingdom",Bath
KMIBATH6,-84.449,42.819,US,United States,USMI0059:1:US,"Bath, Michigan, United States",Bath
KMEBATH34,-69.821,43.911,US,United States,USME0021:1:US,"Bath, Maine, United States",Bath
KLABATON460,-91.187,30.446,US,United States,USLA0033:1:US,"Baton Rouge, Louisiana, United States",Baton Rouge
KLABATON283,-91.161,30.471,US,United States,USLA0033:1:US,"Baton Rouge Terrace, Baton Rouge, Louisiana, United States",Baton Rouge
KLABATON283,-91.143,30.48,US,United States,USLA0553:1:US,"North Baton Rouge, Baton Rouge, Louisiana, United States",Baton Rouge
KLABATON283,-91.178,30.46,US,United States,USLA0033:1:US,"Downtown Baton Rouge, Baton Rouge, Louisiana, United States",Baton Rouge
KLABATON460,-91.177,30.43,US,United States,USLA0033:1:US,"South Baton Rouge, Baton Rouge, Louisiana, United States",Baton Rouge
IMALAN32,112.527,-7.871,ID,Indonesia,IDYY4090:1:ID,"Batu, East Java, Indonesia",Batu
IADJARAA2,41.636,41.651,GE,Georgia,GEXX0739:1:GE,"Batumi, Adjara, Georgia",Batumi
KNJBAYON27,-74.114,40.669,US,United States,USNJ0028:1:US,"Bayonne, New Jersey, United States",Bayonne
IBAYON7,-1.475,43.493,FR,France,FRPY0028:1:FR,"Bayonne, Pyrénées-Atlantiques, France",Bayonne
KNJBEACH63,-74.241,39.563,US,United States,USNJ0030:1:US,"Beach Haven, New Jersey, United States",Beach Haven
KNJHARVE9,-74.203,39.613,US,United States,USNJ0632:1:US,"Beach Haven Crest, Beach Haven, New Jersey, United States",Beach Haven
KNJLONGB39,-74.223,39.586,US,United States,USNJ0741:1:US,"Beach Haven Terrace, Beach Haven, New Jersey, United States",Beach Haven
KNJLONGB42,-74.226,39.582,US,United States,USNJ0741:1:US,"Beach Haven Gardens, Beach Haven, New Jersey, United States",Beach Haven
KNJLONGB59,-74.261,39.535,US,United States,USNJ0030:1:US,"Beach Haven Heights, Beach Haven, New Jersey, United States",Beach Haven
KNJLONGB128,-74.213,39.598,US,United States,USNJ0741:1:US,"Beach Haven Park, Beach Haven, New Jersey, United States",Beach Haven
ILATRI3,7.334,43.709,FR,France,FRXX3153:1:FR,"Beaulieu-sur-Mer, Alpes-Maritimes, France",Beaulieu-sur-Mer
KTXBEAUM144,-94.102,30.086,US,United States,USTX0089:1:US,"Beaumont, Texas, United States",Beaumont
KCABEAUM64,-116.977,33.929,US,United States,USCA0075:1:US,"Beaumont, California, United States",Beaumont
KMSBEAUM1,-88.92,31.169,US,United States,USMS0021:1:US,"Beaumont, Mississippi, United States",Beaumont
IBEAUM29,-113.415,53.353,CA,Canada,CAXX4994:1:CA,"Beaumont, Alberta, Canada",Beaumont
I63BEAUM6,3.087,45.754,FR,France,FRXX0335:1:FR,"Beaumont, Puy-de-Dôme, France",Beaumont
IBEAUM6,0.429,46.738,FR,France,FRPC0076:1:FR,"Beaumont, Vienne, France",Beaumont
IBEAUN25,4.838,47.024,FR,France,FRXX0392:1:FR,"Beaune, Côte-d’Or, France",Beaune
IBEERS42,34.793,31.246,IL,Israel,ILXX0030:1:IL,"Beersheba, Southern District, Israel",Beersheba
IBEIRU4,35.478,33.896,LB,Lebanon,LBXX1203:1:LB,"Beirut, Beirut, Lebanon",Beirut
IBELFAST4,-5.93,54.596,GB,United Kingdom,GBNI0323:1:GB,"Belfast, Belfast, Northern Ireland, United Kingdom",Belfast
KMEBELFA18,-69.007,44.426,US,United States,USME0024:1:US,"Belfast, Maine, United States",Belfast
KTNBELFA2,-86.702,35.421,US,United States,USTN0032:1:US,"Belfast, Tennessee, United States",Belfast
KNYCANEA3,-78.111,42.343,US,United States,USNY0103:1:US,"Belfast, New York, United States",Belfast
ILOT39,-62.878,46.079,CA,Canada,CAPE0041:1:CA,"Belfast, Prince Edward Island, Canada",Belfast
ICHRIS415,172.634,-43.436,NZ,New Zealand,NZXX2189:1:NZ,"Belfast, Canterbury, New Zealand",Belfast
IFRANCHE27,6.863,47.638,FR,France,FRXX0012:1:FR,"Belfort, Territoire de Belfort, France",Belfort
KMTBELGR4,-111.185,45.773,US,United States,USMT0020:1:US,"Belgrade, Montana, United States",Belgrade
KMEBELGR29,-69.833,44.448,US,United States,USME0025:1:US,"Belgrade, Maine, United States",Belgrade
KMNBELGR1,-95.004,45.453,US,United States,USMN0059:1:US,"Belgrade, Minnesota, United States",Belgrade
IMKHON2,31.289,-27.27,ZA,South Africa,ZAXX8849:1:ZA,"Belgrade, KwaZulu-Natal, South Africa",Belgrade
KMOBELGR1,-90.849,37.787,US,United States,USMO0052:1:US,"Belgrade, Missouri, United States",Belgrade
KNEFULLE2,-98.068,41.473,US,United States,USNE0046:1:US,"Belgrade, Nebraska, United States",Belgrade
KMEOAKLA11,-69.887,44.526,US,United States,USME0026:1:US,"Belgrade Lakes, Maine, United States",Belgrade
I90580551,-88.174,17.52,BZ,Belize,BZXX0001:1:BZ,"Belize City, Belize, Belize",Belize City
KWABELLI444,-122.479,48.754,US,United States,USWA0028:1:US,"Bellingham, Washington, United States",Bellingham
KMABELLI7,-71.475,42.087,US,United States,USMA0033:1:US,"Bellingham, Massachusetts, United States",Bellingham
KMNBELLI1,-96.288,45.136,US,United States,USMN0061:1:US,"Bellingham, Minnesota, United States",Bellingham
IHURON4,-83.287,46.395,CA,Canada,CAON0508:1:CA,"Bellingham, Ontario, Canada",Bellingham
ITICINOB2,9.021,46.192,CH,Switzerland,CHXX0005:1:CH,"Bellinzona, Ticino, Switzerland",Bellinzona
IBELLU23,12.219,46.14,IT,Italy,ITXX0401:1:IT,"Belluno, Belluno, Italy",Belluno
I90581650,-88.784,17.257,BZ,Belize,BZXX0248:1:BZ,"Belmopan, Cayo, Belize",Belmopan
IBELOH30,-43.945,-19.923,BR,Brazil,BRXX0033:1:BR,"Belo Horizonte, Minas Gerais, Brazil",Belo Horizonte
KMNBEMID40,-94.891,47.479,US,United States,USMN0064:1:US,"Bemidji, Minnesota, United States",Bemidji
KORBEND218,-121.315,44.058,US,United States,USOR0031:1:US,"Bend, Oregon, United States",Bend
IBENDI56,144.283,-36.759,AU,Australia,AUXX9162:1:AU,"Bendigo, Victoria, Australia",Bendigo
IPORTS51,30.477,-30.613,ZA,South Africa,ZAXX8904:1:ZA,"Bendigo, KwaZulu-Natal, South Africa",Bendigo
IBENEV5,14.782,41.13,IT,Italy,ITCM1092:1:IT,"Benevento, Province Benevento, Italy",Benevento
IBENIC47,0.064,40.055,ES,Spain,ESXX0362:1:ES,"Benicàssim, Castellón, Spain",Benicàssim
IBENIC47,0.064,40.055,ES,Spain,ESXX0362:1:ES,"Benicasim, Benicàssim, Castellón, Spain",Benicàssim
ICOMUNID153,-0.129,38.541,ES,Spain,ESXX4657:1:ES,"Benidorm, Alicante, Spain",Benidorm
IBERGA85,9.67,45.694,IT,Italy,ITXX0005:1:IT,"Bergamo, Bergamo, Italy",Bergamo
IHORDALA29,5.326,60.394,NO,Norway,NOXX0004:1:NO,"Bergen, Vestland, Norway",Bergen
IBERGE253,4.701,52.67,NL,Netherlands,NLXX6236:1:NL,"Bergen, North Holland, Netherlands",Bergen
KNYBERGE14,-77.942,43.085,US,United States,USNY0113:1:US,"Bergen, New York, United States",Bergen
ILIMBURG80,6.047,51.601,NL,Netherlands,NLXX4182:1:NL,"Bergen, Limburg, Netherlands",Bergen
IBERGE295,9.963,52.807,DE,Germany,DENI0689:1:DE,"Bergen, Lower Saxony, Germany",Bergen
IBERGE141,0.488,44.853,FR,France,FRXX0140:1:FR,"Bergerac, Dordogne, France",Bergerac
KCABERKE283,-122.273,37.871,US,United States,USCA0087:1:US,"Berkeley, California, United States",Berkeley
KMOSTLOU142,-90.331,38.754,US,United States,USMO0983:1:US,"Berkeley, Missouri, United States",Berkeley
KILMELRO12,-87.903,41.889,US,United States,USIL0543:1:US,"Berkeley, Illinois, United States",Berkeley
IENGLAND399,-2.459,51.691,GB,United Kingdom,GBXX0569:1:GB,"Berkeley, Gloucestershire, England, United Kingdom",Berkeley
KMDBERLI21,-75.218,38.323,US,United States,USMD0033:1:US,"Berlin, Maryland, United States",Berlin
KNJBERLI14,-74.929,39.791,US,United States,USNJ0041:1:US,"Berlin, New Jersey, United States",Berlin
KCTBERLI24,-72.776,41.603,US,United States,USCT0101:1:US,"Berlin, Connecticut, United States",Berlin
KPABERLI8,-78.958,39.921,US,United States,USPA0117:1:US,"Berlin, Pennsylvania, United States",Berlin
KMABERLI5,-71.633,42.384,US,United States,USMA0038:1:US,"Berlin, Massachusetts, United States",Berlin
KWIBERLI4,-88.943,43.968,US,United States,USWI0064:1:US,"Berlin, Wisconsin, United States",Berlin
KNHBERLI8,-71.184,44.469,US,United States,USNH0020:1:US,"Berlin, New Hampshire, United States",Berlin
KVTMONTP21,-72.578,44.226,US,United States,USVT0147:1:US,"Berlin, Vermont, United States",Berlin
IBERN129,7.451,46.948,CH,Switzerland,CHXX0006:1:CH,"Bern, Bern, Switzerland",Bern
IBESAN7,6.024,47.238,FR,France,FRXX0141:1:FR,"Besançon, Doubs, France",Besançon
KPABETHL88,-75.379,40.618,US,United States,USPA0125:1:US,"Bethlehem, Pennsylvania, United States",Bethlehem
IBETHLEH2,35.206,31.704,PS,Palestine,PSXX0001:1:PS,"Bethlehem, Bethlehem Governorate, Palestine",Bethlehem
KGABETHL20,-83.713,33.933,US,United States,USGA0049:1:US,"Bethlehem, Georgia, United States",Bethlehem
IBETHLEH3,28.307,-28.231,ZA,South Africa,ZAXX4450:1:ZA,"Bethlehem, Free State, South Africa",Bethlehem
KWVWHEEL16,-80.691,40.044,US,United States,USWV0836:1:US,"Bethlehem, West Virginia, United States",Bethlehem
KCTBETHL25,-73.208,41.639,US,United States,USCT0298:1:US,"Bethlehem, Connecticut, United States",Bethlehem
KNHBETHL15,-71.687,44.28,US,United States,USNH0021:1:US,"Bethlehem, New Hampshire, United States",Bethlehem
KCABEVER26,-118.396,34.07,US,United States,USCA0090:1:US,"Beverly Hills, California, United States",Beverly Hills
KMIFRANK55,-83.241,42.523,US,United States,USMI0906:1:US,"Beverly Hills, Michigan, United States",Beverly Hills
KFLBEVER13,-82.458,28.917,US,United States,USFL0034:1:US,"Beverly Hills, Florida, United States",Beverly Hills
ILANGUED55,3.213,43.343,FR,France,FRXX0013:1:FR,"Béziers, Hérault, France",Béziers
IBIARR8,-1.559,43.483,FR,France,FRXX0125:1:FR,"Biarritz, Pyrénées-Atlantiques, France",Biarritz
IBIELE78,8.531,52.019,DE,Germany,DEXX6175:1:DE,"Bielefeld, North Rhine-Westphalia, Germany",Bielefeld
IBIELL3,8.054,45.566,IT,Italy,ITXX0206:1:IT,"Biella, Biella, Italy",Biella
KFLBIGPI66,-81.354,24.67,US,United States,USFL0036:1:US,"Big Pine Key, Florida, United States",Big Pine Key
KFLBIGPI54,-81.35,24.674,US,United States,USFL0036:1:US,"Big Pine, Big Pine Key, Florida, United States",Big Pine Key
IBILBA10,-2.935,43.263,ES,Spain,ESXX0016:1:ES,"Bilbao, Biscay, Spain",Bilbao
IBILBA33,-2.924,43.253,ES,Spain,ESXX0813:1:ES,"Bilbao la Vieja, Bilbao, Biscay, Spain",Bilbao
KMTBILLI316,-108.496,45.787,US,United States,USMT0031:1:US,"Billings, Montana, United States",Billings
KOKBILLI6,-97.444,36.529,US,United States,USOK0045:1:US,"Billings, Oklahoma, United States",Billings
KMOBILLI6,-93.552,37.068,US,United States,USMO0068:1:US,"Billings, Missouri, United States",Billings
INORTH835,-82.219,45.851,CA,Canada,CAON0743:1:CA,"Billings, Ontario, Canada",Billings
KMSBILOX79,-88.885,30.396,US,United States,USMS0494:1:US,"Biloxi, Mississippi, United States",Biloxi
KNDBISMA132,-100.784,46.808,US,United States,USND0037:1:US,"Bismarck, North Dakota, United States",Bismarck
KARBISMA6,-93.171,34.316,US,United States,USAR0056:1:US,"Bismarck, Arkansas, United States",Bismarck
KMOBISMA7,-90.625,37.769,US,United States,USMO0070:1:US,"Bismarck, Missouri, United States",Bismarck
KILALVIN1,-87.608,40.264,US,United States,USIL0109:1:US,"Bismarck, Illinois, United States",Bismarck
KNDBISMA235,-100.789,46.826,US,United States,USND0037:1:US,"Bismarck Cathedral Area Historic District, Bismarck, North Dakota, United States",Bismarck
IGIRONAB3,2.793,41.676,ES,Spain,ESXX0137:1:ES,"Blanes, Girona, Spain",Blanes
IBLOIS29,1.334,47.588,FR,France,FRXX0014:1:FR,"Blois, Loir-et-Cher, France",Blois
KINBLOOM144,-86.534,39.167,US,United States,USIN0046:1:US,"Bloomington, Indiana, United States",Bloomington
KMNMINNE529,-93.32,44.832,US,United States,USMN0840:1:US,"Bloomington, Minnesota, United States",Bloomington
KILBLOOM20,-88.994,40.48,US,United States,USIL0113:1:US,"Bloomington, Illinois, United States",Bloomington
KCABLOOM4,-117.396,34.07,US,United States,USCA0106:1:US,"Bloomington, California, United States",Bloomington
KWILANCA6,-90.923,42.885,US,United States,USWI0076:1:US,"Bloomington, Wisconsin, United States",Bloomington
KTXBLOOM3,-96.893,28.648,US,United States,USTX0127:1:US,"Bloomington, Texas, United States",Bloomington
INICTA4,-64.994,44.853,CA,Canada,CANS0201:1:CA,"Bloomington, Nova Scotia, Canada",Bloomington
KNYKINGS6,-74.044,41.879,US,United States,USNY0134:1:US,"Bloomington, New York, United States",Bloomington
KMDLUKE4,-79.071,39.48,US,United States,USMD0042:1:US,"Bloomington, Maryland, United States",Bloomington
IBLUME2,-49.066,-26.92,BR,Brazil,BRSC0452:1:BR,"Blumenau, Santa Catarina, Brazil",Blumenau
IBLUME2,-49.064,-26.929,BR,Brazil,BRXX0037:1:BR,"Jardim Blumenau, 89010, Blumenau, Santa Catarina, Brazil",Blumenau
IBOCAC2,-69.611,18.454,DO,Dominican Republic,DOXX0038:1:DO,"Boca Chica, Santo Domingo, Dominican Republic",Boca Chica
KFLBOCAG10,-82.261,26.751,US,United States,USFL0039:1:US,"Boca Grande, Florida, United States",Boca Grande
KFLBOCAG4,-82.262,26.722,US,United States,USFL0039:1:US,"Port Boca Grande, Florida, United States",Boca Grande
KFLBOCAR303,-80.083,26.359,US,United States,USFL0040:1:US,"Boca Raton, Florida, United States",Boca Raton
KFLBOCAR75,-80.11,26.342,US,United States,USFL0109:1:US,"Boca Raton Square, Boca Raton, Florida, United States",Boca Raton
KFLBOCAR284,-80.078,26.344,US,United States,USFL0040:1:US,"Boca Raton Resort & Club, Boca Raton, Florida, United States",Boca Raton
KFLBOCAR37,-80.073,26.353,US,United States,USFL0040:1:US,"Boca Raton Riviera, Boca Raton, Florida, United States",Boca Raton
KFLBOCAR284,-80.074,26.344,US,United States,USFL0040:1:US,"Lake Boca Raton, Boca Raton, Florida, United States",Boca Raton
IBOCHU109,7.22,51.482,DE,Germany,DEXX3998:1:DE,"Bochum, North Rhine-Westphalia, Germany",Bochum
IMOLEM3,29.14,-23.286,ZA,South Africa,ZAXX5988:1:ZA,"Bochum, Limpopo, South Africa",Bochum
IBOCHU80,7.271,51.45,DE,Germany,DEXX7181:1:DE,"Querenburg, Bochum, North Rhine-Westphalia, Germany",Bochum
IBOCHUM162,7.227,51.459,DE,Germany,DEXX7335:1:DE,"Wiemelhausen, Bochum, North Rhine-Westphalia, Germany",Bochum
IBOCHU39,7.111,51.479,DE,Germany,DENW4215:1:DE,"Leithe, Bochum, North Rhine-Westphalia, Germany",Bochum
IBOCHU173,7.278,51.494,DE,Germany,DEXX6927:1:DE,"Harpen, Bochum, North Rhine-Westphalia, Germany",Bochum
IBOCHU13,7.241,51.427,DE,Germany,DEXX7256:1:DE,"Stiepel, Bochum, North Rhine-Westphalia, Germany",Bochum
IBOCHU23,7.247,51.473,DE,Germany,DEAR0006:1:DE,"Altenbochum, Bochum, North Rhine-Westphalia, Germany",Bochum
IBOCHU12,7.149,51.456,DE,Germany,DEXX7264:1:DE,"Höntrop, Bochum, North Rhine-Westphalia, Germany",Bochum
IBOCHU134,7.136,51.482,DE,Germany,DENW4779:1:DE,"Wattenscheid, Bochum, North Rhine-Westphalia, Germany",Bochum
IBODRU12,27.433,37.039,TR,Türkiye,TRXX0056:1:TR,"Bodrum, Muğla, Türkiye",Bodrum
ICAJIC1,-74.026,4.917,CO,Colombia,COXX0107:1:CO,"Bogotá, Cundinamarca, Colombia",Bogotá
KIDBOISE361,-116.201,43.617,US,United States,USID0025:1:US,"Boise, Idaho, United States",Boise
IBOLOG22,11.343,44.494,IT,Italy,ITER1078:1:IT,"Bologna, Bologna, Italy",Bologna
IBOLZA28,11.355,46.498,IT,Italy,ITTA1626:1:IT,"Bolzano, South Tyrol, Italy",Bolzano
IBONIF2,9.161,41.388,FR,France,FRXX5417:1:FR,"Bonifacio, Corse-du-Sud, France",Bonifacio
ISANPA17,123.614,8.052,PH,Philippines,PHMS0186:1:PH,"Bonifacio, Misamis Occidental, Philippines",Bonifacio
IBONN430,7.101,50.736,DE,Germany,DEXX0010:1:DE,"Bonn, North Rhine-Westphalia, Germany",Bonn
IBONN430,7.101,50.736,DE,Germany,DEXX0010:1:DE,"Bonn-Zentrum, Bonn, North Rhine-Westphalia, Germany",Bonn
IBORDE15,-0.58,44.841,FR,France,FRXX0016:1:FR,"Bordeaux, Gironde, France",Bordeaux
IVALLE101,7.659,43.785,IT,Italy,ITLG1778:1:IT,"Bordighera, Imperia, Italy",Bordighera
IVALDI16,10.372,46.469,IT,Italy,ITXX0186:1:IT,"Bormio, Sondrio, Italy",Bormio
KMABOSTO325,-71.058,42.36,US,United States,USMA0046:1:US,"Boston, Massachusetts, United States",Boston
IBOSTO25,-0.024,52.977,GB,United Kingdom,GBEN1166:1:GB,"Boston, Lincolnshire, England, United Kingdom",Boston
KNYBOSTO3,-78.738,42.629,US,United States,USNY0145:1:US,"Boston, New York, United States",Boston
KGATHOMA62,-83.79,30.792,US,United States,USGA0062:1:US,"Boston, Georgia, United States",Boston
KKYLEBAN6,-85.673,37.788,US,United States,USKY0719:1:US,"Boston, Kentucky, United States",Boston
KCOBOULD425,-105.271,40.015,US,United States,USCO0038:1:US,"Boulder, Colorado, United States",Boulder
KWYPINED22,-109.763,42.812,US,United States,USWY0022:1:US,"Boulder, Wyoming, United States",Boulder
KMTBOULD10,-112.121,46.237,US,United States,USMT0036:1:US,"Boulder, Montana, United States",Boulder
KUTBOULD2,-111.423,37.908,US,United States,USUT0023:1:US,"Boulder, Utah, United States",Boulder
IBOULO11,1.612,50.726,FR,France,FRNC1098:1:FR,"Boulogne-sur-Mer, Pas-de-Calais, France",Boulogne-sur-Mer
IBOURG60,2.399,47.081,FR,France,FRXX0018:1:FR,"Bourges, Cher, France",Bourges
KKYBOWLI62,-86.444,36.99,US,United States,USKY0721:1:US,"Bowling Green, Kentucky, United States",Bowling Green
